AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.77777777777777, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.77777777777777, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.77777777777777, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.1111111111111, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.8888888888889, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.8888888888889, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.8888888888889, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.06666666666668, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.33333333333331, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.06666666666668, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.33333333333331, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.06666666666668, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.33333333333331, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.06666666666668, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.33333333333331, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.06666666666668, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.33333333333331, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.06666666666668, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.55555555555556, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.5111111111111, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.55555555555556, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.5111111111111, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.33333333333336, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.5111111111111, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.88888888888887, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.95555555555555, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.1111111111111, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.95555555555555, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.1111111111111, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 69.95555555555555, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.33333333333336, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.11111111111111, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.77777777777777, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.11111111111111, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.55555555555557, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.55555555555557, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.55555555555557, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.1111111111111, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.66666666666666, DeathCount: 0.0, EscapeeCount: 4.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.66666666666666, DeathCount: 0.0, EscapeeCount: 4.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.88888888888889, DeathCount: 0.0, EscapeeCount: 4.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.66666666666667, DeathCount: 0.0, EscapeeCount: 6.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.44444444444444, DeathCount: 0.0, EscapeeCount: 6.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 97.77777777777779, DeathCount: 0.0, EscapeeCount: 6.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.44444444444444, DeathCount: 0.0, EscapeeCount: 8.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.44444444444444, DeathCount: 0.0, EscapeeCount: 8.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.11111111111111, DeathCount: 0.0, EscapeeCount: 8.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.33333333333334, DeathCount: 0.0, EscapeeCount: 9.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.33333333333334, DeathCount: 0.0, EscapeeCount: 9.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 99.11111111111111, DeathCount: 0.0, EscapeeCount: 9.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.8888888888889, DeathCount: 0.0, EscapeeCount: 10.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.66666666666669, DeathCount: 0.0, EscapeeCount: 10.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.8888888888889, DeathCount: 0.0, EscapeeCount: 10.0
AvgAltruism: 74.66666666666667, AvgAreaKnowledge: 71.82222222222224, AvgIndependence: 47.33333333333333, AvgMobility: 88.66666666666664, AvgPanic: 10.0, AvgPatience: 98.0, DeathCount: 0.0, EscapeeCount: 10.0
