AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 90.0, AvgPanic: 6.25, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 90.0, AvgPanic: 6.25, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 90.0, AvgPanic: 6.25, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 90.0, AvgPanic: 6.25, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 90.0, AvgPanic: 6.25, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 73.75, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 96.25000000000001, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 96.25000000000001, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 96.25000000000001, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 1.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 88.75, AvgPanic: 7.0, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 7.750000000000001, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 7.750000000000001, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 7.750000000000001, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 7.750000000000001, AvgPatience: 97.5, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.25, AvgPatience: 97.5, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.25, AvgPatience: 97.5, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 7.0, AvgPatience: 97.5, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.25, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.25, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.25, AvgPatience: 98.75, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.25, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.499999999999999, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 3.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 4.0
AvgAltruism: 61.25000000000001, AvgAreaKnowledge: 81.375, AvgIndependence: 71.25, AvgMobility: 87.50000000000001, AvgPanic: 6.75, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 4.0
