AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 99.33333333333334, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 99.33333333333334, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 99.33333333333334, DeathCount: 0.0, EscapeeCount: 2.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 98.88888888888887, DeathCount: 0.0, EscapeeCount: 4.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 98.66666666666667, DeathCount: 0.0, EscapeeCount: 4.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 98.66666666666667, DeathCount: 0.0, EscapeeCount: 4.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 66.99999999999999, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 98.66666666666664, DeathCount: 0.0, EscapeeCount: 6.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 69.26666666666664, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 98.66666666666669, DeathCount: 0.0, EscapeeCount: 6.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 69.26666666666664, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 98.88888888888887, DeathCount: 0.0, EscapeeCount: 7.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 69.26666666666664, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 98.44444444444443, DeathCount: 0.0, EscapeeCount: 8.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 70.95555555555556, AvgIndependence: 47.333333333333314, AvgMobility: 88.66666666666666, AvgPanic: 10.0, AvgPatience: 98.44444444444443, DeathCount: 0.0, EscapeeCount: 8.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 70.95555555555556, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 98.44444444444446, DeathCount: 0.0, EscapeeCount: 8.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 70.95555555555556, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 97.33333333333336, DeathCount: 0.0, EscapeeCount: 12.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.37777777777775, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 97.33333333333336, DeathCount: 0.0, EscapeeCount: 12.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.37777777777775, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 97.33333333333336, DeathCount: 0.0, EscapeeCount: 13.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.37777777777775, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 97.55555555555553, DeathCount: 0.0, EscapeeCount: 13.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.37777777777775, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 97.77777777777779, DeathCount: 0.0, EscapeeCount: 14.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.37777777777775, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 97.55555555555556, DeathCount: 0.0, EscapeeCount: 14.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.37777777777775, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 97.11111111111113, DeathCount: 0.0, EscapeeCount: 18.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.37777777777775, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 97.11111111111113, DeathCount: 0.0, EscapeeCount: 18.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.37777777777775, AvgIndependence: 47.333333333333314, AvgMobility: 88.39999999999999, AvgPanic: 10.0, AvgPatience: 95.7777777777778, DeathCount: 0.0, EscapeeCount: 19.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.77777777777776, AvgIndependence: 47.333333333333314, AvgMobility: 88.17777777777779, AvgPanic: 10.0, AvgPatience: 95.33333333333331, DeathCount: 0.0, EscapeeCount: 21.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 72.77777777777776, AvgIndependence: 47.333333333333314, AvgMobility: 88.17777777777779, AvgPanic: 10.0, AvgPatience: 95.33333333333331, DeathCount: 0.0, EscapeeCount: 21.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.91111111111111, AvgPanic: 10.0, AvgPatience: 95.3333333333333, DeathCount: 0.0, EscapeeCount: 21.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.91111111111111, AvgPanic: 10.0, AvgPatience: 95.33333333333333, DeathCount: 0.0, EscapeeCount: 21.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.91111111111111, AvgPanic: 10.0, AvgPatience: 95.33333333333333, DeathCount: 0.0, EscapeeCount: 21.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.91111111111111, AvgPanic: 10.0, AvgPatience: 95.1111111111111, DeathCount: 0.0, EscapeeCount: 22.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.91111111111111, AvgPanic: 10.0, AvgPatience: 95.77777777777779, DeathCount: 0.0, EscapeeCount: 24.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.91111111111111, AvgPanic: 10.0, AvgPatience: 95.33333333333331, DeathCount: 0.0, EscapeeCount: 24.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.91111111111111, AvgPanic: 10.0, AvgPatience: 95.11111111111113, DeathCount: 0.0, EscapeeCount: 24.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.91111111111111, AvgPanic: 10.0, AvgPatience: 95.11111111111113, DeathCount: 0.0, EscapeeCount: 26.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.64444444444443, AvgPanic: 10.0, AvgPatience: 95.33333333333334, DeathCount: 0.0, EscapeeCount: 26.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.64444444444443, AvgPanic: 10.0, AvgPatience: 95.11111111111109, DeathCount: 0.0, EscapeeCount: 28.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.42222222222222, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 95.11111111111107, DeathCount: 0.0, EscapeeCount: 29.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.73333333333332, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 94.88888888888887, DeathCount: 0.0, EscapeeCount: 29.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.73333333333332, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 94.88888888888891, DeathCount: 0.0, EscapeeCount: 29.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.73333333333332, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 96.00000000000001, DeathCount: 0.0, EscapeeCount: 31.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.73333333333332, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 96.00000000000001, DeathCount: 0.0, EscapeeCount: 31.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.73333333333332, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 96.44444444444446, DeathCount: 0.0, EscapeeCount: 32.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.73333333333332, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 96.22222222222223, DeathCount: 0.0, EscapeeCount: 33.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 96.44444444444446, DeathCount: 0.0, EscapeeCount: 33.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 96.22222222222223, DeathCount: 0.0, EscapeeCount: 33.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 96.44444444444446, DeathCount: 0.0, EscapeeCount: 34.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 87.37777777777778, AvgPanic: 10.0, AvgPatience: 96.66666666666669, DeathCount: 0.0, EscapeeCount: 34.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 87.1111111111111, AvgPanic: 10.0, AvgPatience: 96.44444444444449, DeathCount: 0.0, EscapeeCount: 34.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 87.1111111111111, AvgPanic: 10.0, AvgPatience: 96.66666666666667, DeathCount: 0.0, EscapeeCount: 34.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 87.1111111111111, AvgPanic: 10.0, AvgPatience: 96.44444444444447, DeathCount: 0.0, EscapeeCount: 34.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 87.1111111111111, AvgPanic: 10.0, AvgPatience: 96.88888888888887, DeathCount: 0.0, EscapeeCount: 37.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 86.84444444444443, AvgPanic: 10.0, AvgPatience: 96.44444444444447, DeathCount: 0.0, EscapeeCount: 37.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 86.84444444444443, AvgPanic: 10.0, AvgPatience: 96.44444444444447, DeathCount: 0.0, EscapeeCount: 37.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 86.84444444444443, AvgPanic: 10.0, AvgPatience: 96.22222222222223, DeathCount: 0.0, EscapeeCount: 37.0
AvgAltruism: 74.6666666666667, AvgAreaKnowledge: 73.9777777777778, AvgIndependence: 47.333333333333314, AvgMobility: 86.84444444444443, AvgPanic: 10.0, AvgPatience: 96.0, DeathCount: 0.0, EscapeeCount: 37.0
