AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.61363636363636, AvgIndependence: 47.95454545454545, AvgMobility: 88.63636363636365, AvgPanic: 10.0, AvgPatience: 100.0, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.61363636363636, AvgIndependence: 47.95454545454545, AvgMobility: 88.63636363636365, AvgPanic: 10.0, AvgPatience: 99.7727272727273, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.61363636363636, AvgIndependence: 47.95454545454545, AvgMobility: 88.63636363636365, AvgPanic: 10.0, AvgPatience: 99.7727272727273, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.61363636363636, AvgIndependence: 47.95454545454545, AvgMobility: 88.63636363636365, AvgPanic: 10.0, AvgPatience: 99.7727272727273, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.61363636363636, AvgIndependence: 47.95454545454545, AvgMobility: 88.63636363636365, AvgPanic: 10.0, AvgPatience: 99.0909090909091, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.61363636363636, AvgIndependence: 47.95454545454545, AvgMobility: 88.63636363636365, AvgPanic: 10.0, AvgPatience: 99.0909090909091, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.61363636363636, AvgIndependence: 47.95454545454545, AvgMobility: 88.63636363636365, AvgPanic: 10.0, AvgPatience: 99.0909090909091, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.61363636363636, AvgIndependence: 47.95454545454545, AvgMobility: 88.36363636363637, AvgPanic: 10.0, AvgPatience: 99.31818181818178, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.6818181818182, AvgIndependence: 47.95454545454545, AvgMobility: 88.36363636363637, AvgPanic: 10.0, AvgPatience: 99.31818181818178, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.6818181818182, AvgIndependence: 47.95454545454545, AvgMobility: 88.36363636363637, AvgPanic: 10.0, AvgPatience: 98.86363636363637, DeathCount: 0.0, EscapeeCount: 0.0
AvgAltruism: 68.38636363636363, AvgAreaKnowledge: 72.6818181818182, AvgIndependence: 47.95454545454545, AvgMobility: 88.36363636363637, AvgPanic: 10.0, AvgPatience: 99.09090909090911, DeathCount: 0.0, EscapeeCount: 1.0
